TOA5,38694,Table_MTO_MZAAR,
TIMESTAMP,SW_OUT_Avg,WS,WD
TS,,m/s,Degrees
,Avg,WVc,WVc
2019-05-16 22:00:00,1.912714,2.123,231
2019-05-16 22:30:00,1.867649,2.014,235.4
2019-05-16 23:00:00,1.669703,2.143,230.6
2019-05-16 23:30:00,1.895059,1.884,223.3
2019-05-17 00:00:00,2.039431,1.546,226.1
2019-05-17 00:30:00,2.343504,1.046,236.8
2019-05-17 01:00:00,2.172152,1.069,241.1
2019-05-17 01:30:00,2.085098,1.734,245
2019-05-17 02:00:00,1.659216,1.937,236.2
2019-05-17 02:30:00,1.537245,2.651,224.5
2019-05-17 03:00:00,9.992912,3.193,217.2
2019-05-17 03:30:00,40.34636,2.551,225.2
2019-05-17 04:00:00,59.48741,2.992,208.6
2019-05-17 04:30:00,87.45134,3.918,269.3
2019-05-17 05:00:00,115.2905,3.613,308.2
2019-05-17 05:30:00,144.7413,3.679,335.1
2019-05-17 06:00:00,168.2065,2.747,352.2
2019-05-17 06:30:00,190.8122,2.918,2.901
2019-05-17 07:00:00,213.5945,3.437,4.971
2019-05-17 07:30:00,230.2629,3.651,28.13
2019-05-17 08:00:00,243.896,2.346,1.417
2019-05-17 08:30:00,254.6323,2.387,322.5
2019-05-17 09:00:00,270.7204,4.984,309.6
2019-05-17 09:30:00,277.3885,5.269,304.4
2019-05-17 10:00:00,278.7027,6.859,299.3
2019-05-17 10:30:00,274.9746,6.578,291.5
2019-05-17 11:00:00,263.2527,7.184,297.5
2019-05-17 11:30:00,249.0174,6.606,292.7
2019-05-17 12:00:00,233.6337,6.399,291.4
2019-05-17 12:30:00,213.9496,3.599,299.4
2019-05-17 13:00:00,196.131,4.108,274.1
2019-05-17 13:30:00,175.5795,4.369,274.8
2019-05-17 14:00:00,151.674,5.097,277.5
2019-05-17 14:30:00,124.8301,4.618,275
2019-05-17 15:00:00,98.33771,5.555,276.1
2019-05-17 15:30:00,73.57401,7.286,267.3
2019-05-17 16:00:00,43.32262,5.871,267
2019-05-17 16:30:00,12.22781,4.411,252
2019-05-17 17:00:00,1.739238,4.738,254.5
2019-05-17 17:30:00,1.925838,4.232,235.6
2019-05-17 18:00:00,1.502098,7.356,252.5
2019-05-17 18:30:00,1.238139,9.15,252.3
2019-05-17 19:00:00,1.157791,9.28,243.3
2019-05-17 19:30:00,1.26361,8.88,242.9
2019-05-17 20:00:00,1.249726,8.47,242.2
2019-05-17 20:30:00,1.426026,9.13,250.2
2019-05-17 21:00:00,1.117877,8.93,251.9
2019-05-17 21:30:00,1.121554,9.07,248.7
2019-05-17 22:00:00,1.273084,9.27,252
2019-05-17 22:30:00,1.305757,9.72,256.2
2019-05-17 23:00:00,0.9145603,9.4,257.9
2019-05-17 23:30:00,1.0316,8.98,258.7
2019-05-18 00:00:00,1.161651,9.09,260.7
2019-05-18 00:30:00,1.331966,9.04,263.2
2019-05-18 01:00:00,1.189493,9.3,260.5
2019-05-18 01:30:00,1.262181,9.45,260.3
2019-05-18 02:00:00,1.221595,9.5,256.4
2019-05-18 02:30:00,1.425685,8.81,269.7
2019-05-18 03:00:00,17.68766,9.17,277.5
2019-05-18 03:30:00,51.7063,5.71,277.7
2019-05-18 04:00:00,63.695,4.083,275.9
2019-05-18 04:30:00,90.48978,3.188,281.7
2019-05-18 05:00:00,118.844,2.374,284.3
2019-05-18 05:30:00,149.8858,2.033,259
2019-05-18 06:00:00,175.1177,2.691,281.8
2019-05-18 06:30:00,201.3026,3.634,297.3
2019-05-18 07:00:00,219.7288,2.235,280.8
2019-05-18 07:30:00,238.7179,2.58,288.2
2019-05-18 08:00:00,255.7808,3.676,297.3
2019-05-18 08:30:00,267.8435,2.974,283.2
2019-05-18 09:00:00,274.5085,2.902,305.6
2019-05-18 09:30:00,281.1837,2.686,300.5
2019-05-18 10:00:00,282.4207,2.802,306.3
2019-05-18 10:30:00,276.7479,2.005,303.9
2019-05-18 11:00:00,266.9597,2.876,318.2
2019-05-18 11:30:00,252.9062,3.294,322.4
2019-05-18 12:00:00,238.506,2.881,334.2
2019-05-18 12:30:00,224.0802,3.461,331.6
2019-05-18 13:00:00,206.1192,4.234,322.6
2019-05-18 13:30:00,185.4067,4.265,334.2
2019-05-18 14:00:00,159.526,3.981,338.1
2019-05-18 14:30:00,133.2496,4.696,316.3
2019-05-18 15:00:00,107.3705,4.155,316.5
2019-05-18 15:30:00,83.6187,4.414,295
2019-05-18 16:00:00,56.43564,4.424,285.9
2019-05-18 16:30:00,27.07097,3.153,266.8
2019-05-18 17:00:00,2.897922,3.205,259.1
2019-05-18 17:30:00,2.091228,4.852,270.6
2019-05-18 18:00:00,1.790351,6.186,268.5
2019-05-18 18:30:00,1.591183,7.185,265.3
2019-05-18 19:00:00,1.536539,7.039,262.2
2019-05-18 19:30:00,1.28175,7.531,261.8
2019-05-18 20:00:00,1.384126,7.429,267.7
2019-05-18 20:30:00,1.317802,8.48,258.9
2019-05-18 21:00:00,1.303366,8.35,258.8
2019-05-18 21:30:00,1.390589,8.45,261.1
2019-05-18 22:00:00,1.382734,7.584,265.3
2019-05-18 22:30:00,1.254624,7.715,263.1
2019-05-18 23:00:00,1.218094,7.837,261.4
2019-05-18 23:30:00,1.284398,7.55,274
2019-05-19 00:00:00,1.255349,5.98,267.9
2019-05-19 00:30:00,1.518507,5.981,259.2
2019-05-19 01:00:00,1.483138,5.432,261
2019-05-19 01:30:00,1.484636,4.943,260.6
2019-05-19 02:00:00,1.664264,5.247,259.5
2019-05-19 02:30:00,1.898335,5.373,266.6
2019-05-19 03:00:00,19.85999,4.703,265.8
2019-05-19 03:30:00,24.12827,4.39,269.1
2019-05-19 04:00:00,63.00418,4.193,271.1
2019-05-19 04:30:00,92.46272,4.108,271.3
2019-05-19 05:00:00,122.42,3.137,275.7
2019-05-19 05:30:00,133.8876,2.993,281.1
2019-05-19 06:00:00,175.4286,3.287,277.5
2019-05-19 06:30:00,196.6782,2.538,293.8
2019-05-19 07:00:00,217.1417,2.294,327.2
2019-05-19 07:30:00,230.377,0.724,334.4
2019-05-19 08:00:00,244.3348,0.751,18.91
2019-05-19 08:30:00,255.4171,1.1,49.33
2019-05-19 09:00:00,268.0515,1.346,36.75
2019-05-19 09:30:00,274.5464,1.311,41.97
2019-05-19 10:00:00,271.5567,0.838,48.57
2019-05-19 10:30:00,267.1122,0.872,49.33
2019-05-19 11:00:00,257.5704,1.678,24.82
2019-05-19 11:30:00,248.4562,1.875,356.7
2019-05-19 12:00:00,208.9178,1.649,12.5
2019-05-19 12:30:00,245.3346,2.321,333.7
2019-05-19 13:00:00,152.9288,2.539,338.8
2019-05-19 13:30:00,169.9662,1.847,13.7
2019-05-19 14:00:00,152.6386,1.761,13.29
2019-05-19 14:30:00,125.6761,1.518,29.51
2019-05-19 15:00:00,100.6694,1.383,21.45
2019-05-19 15:30:00,77.67922,1.065,23.95
2019-05-19 16:00:00,52.28223,0.759,30.41
2019-05-19 16:30:00,20.76713,0.39,91.2
2019-05-19 17:00:00,3.094627,1.151,119
2019-05-19 17:30:00,3.846081,0.212,124.1
2019-05-19 18:00:00,3.4019,1.296,147.6
2019-05-19 18:30:00,2.922656,1.186,129.2
2019-05-19 19:00:00,2.84436,1.589,113.9
2019-05-19 19:30:00,2.356178,1.511,136
2019-05-19 20:00:00,2.713074,1.26,135.1
2019-05-19 20:30:00,2.481344,2.175,96.9
2019-05-19 21:00:00,1.908453,3.104,90.9
2019-05-19 21:30:00,1.830127,2.541,109.9
2019-05-19 22:00:00,1.911997,3.163,95.8
2019-05-19 22:30:00,1.561026,5.145,109.9
2019-05-19 23:00:00,1.477532,4.127,111
2019-05-19 23:30:00,1.857294,3.496,111.3
2019-05-20 00:00:00,1.34751,4.964,109.7
2019-05-20 00:30:00,1.250528,5.303,111.9
2019-05-20 01:00:00,1.488215,5.473,114
2019-05-20 01:30:00,1.473257,4.125,119.1
2019-05-20 02:00:00,1.797515,2.927,107.4
2019-05-20 02:30:00,2.035652,4.186,114.8
2019-05-20 03:00:00,15.68958,2.242,144.1
2019-05-20 03:30:00,45.96458,2.609,158.9
2019-05-20 04:00:00,61.28039,3.653,126.3
2019-05-20 04:30:00,87.95493,2.744,125.3
2019-05-20 05:00:00,113.2096,1.017,109.9
2019-05-20 05:30:00,141.338,1.515,182.9
2019-05-20 06:00:00,166.6533,1.289,217.6
2019-05-20 06:30:00,185.1115,1.226,306.2
2019-05-20 07:00:00,205.812,1.392,271.4
2019-05-20 07:30:00,220.6154,0.678,300.4
2019-05-20 08:00:00,233.5057,0.451,68.84
2019-05-20 08:30:00,245.7689,0.65,79.87
2019-05-20 09:00:00,256.8114,1.475,28.12
2019-05-20 09:30:00,267.4819,2.637,344.4
2019-05-20 10:00:00,268.1489,2.653,351.8
2019-05-20 10:30:00,261.8213,2.317,345.5
2019-05-20 11:00:00,249.0681,1.293,18.38
2019-05-20 11:30:00,240.3202,3.043,342.8
2019-05-20 12:00:00,225.3156,2.464,17.73
2019-05-20 12:30:00,207.606,1.745,36.62
2019-05-20 13:00:00,185.019,1.086,40.6
2019-05-20 13:30:00,165.686,1.403,45.88
2019-05-20 14:00:00,144.0859,1.749,50.06
2019-05-20 14:30:00,120.5035,2.106,82.2
2019-05-20 15:00:00,97.74696,2.378,25.91
2019-05-20 15:30:00,64.18827,1.63,43.59
2019-05-20 16:00:00,37.37379,3.423,80.4
2019-05-20 16:30:00,17.41048,3.7,77.06
2019-05-20 17:00:00,2.748468,3.376,77.28
2019-05-20 17:30:00,2.450934,2.391,79.45
2019-05-20 18:00:00,2.643687,2.606,66.01
2019-05-20 18:30:00,2.524267,2.609,80.8
2019-05-20 19:00:00,2.414128,2.854,81.2
2019-05-20 19:30:00,2.063555,2.327,97.4
2019-05-20 20:00:00,2.117961,1.724,116.8
2019-05-20 20:30:00,2.358973,1.839,101
2019-05-20 21:00:00,2.026713,1.775,112.1
2019-05-20 21:30:00,2.117153,1.814,99.4
2019-05-20 22:00:00,2.142708,3.414,73.89
2019-05-20 22:30:00,2.267678,2.902,70.3
2019-05-20 23:00:00,2.330155,2.647,73.57
2019-05-20 23:30:00,2.445324,2.744,67.87
2019-05-21 00:00:00,2.284012,2.536,71.82
2019-05-21 00:30:00,2.386276,3.113,64.02
2019-05-21 01:00:00,2.049161,3.069,64.27
2019-05-21 01:30:00,2.101022,3.057,54.76
2019-05-21 02:00:00,2.458784,2.292,54.88
2019-05-21 02:30:00,2.450036,1.553,30.86
2019-05-21 03:00:00,9.041619,1.578,15.21
2019-05-21 03:30:00,35.04642,2.252,2.17
2019-05-21 04:00:00,55.75997,1.848,0.276
2019-05-21 04:30:00,79.30511,0.643,307.5
2019-05-21 05:00:00,105.6355,0.658,277.5
2019-05-21 05:30:00,134.5272,1.123,231.9
2019-05-21 06:00:00,160.5307,1.304,254.8
2019-05-21 06:30:00,178.4938,0.821,234
2019-05-21 07:00:00,204.2978,1.774,223.6
2019-05-21 07:30:00,217.8609,2.273,305.8
2019-05-21 08:00:00,229.29,3.647,334.3
2019-05-21 08:30:00,254.6049,3.419,335
2019-05-21 09:00:00,264.7071,3.348,356.7
2019-05-21 09:30:00,271.2409,3.019,4.557
2019-05-21 10:00:00,277.8318,3.293,1.608
2019-05-21 10:30:00,273.3398,4.354,6.103
2019-05-21 11:00:00,267.6853,4.987,356.8
2019-05-21 11:30:00,248.617,4.349,357.8
2019-05-21 12:00:00,233.9547,4.635,8.26
2019-05-21 12:30:00,217.9879,4.165,2.278
2019-05-21 13:00:00,199.4953,4.848,355.7
2019-05-21 13:30:00,178.3579,4.246,352.4
2019-05-21 14:00:00,153.7179,2.695,340.8
2019-05-21 14:30:00,119.872,1.349,5.817
2019-05-21 15:00:00,92.01035,2.336,63.5
2019-05-21 15:30:00,71.35902,2.104,74.08
2019-05-21 16:00:00,37.34101,1.785,68.08
2019-05-21 16:30:00,13.60149,1.486,60.7
2019-05-21 17:00:00,3.625791,1.352,52.74
2019-05-21 17:30:00,2.616359,1.634,33.99
2019-05-21 18:00:00,2.951039,1.772,57.31
2019-05-21 18:30:00,2.321279,1.73,36.87
2019-05-21 19:00:00,2.846096,1.364,60.51
2019-05-21 19:30:00,2.659338,1.381,74.84
2019-05-21 20:00:00,2.799881,1.901,62.7
2019-05-21 20:30:00,2.373113,2.826,40.8
2019-05-21 21:00:00,1.96417,3.234,30.98
2019-05-21 21:30:00,1.414704,3.708,13.6
2019-05-21 22:00:00,1.32847,4.512,10.17
2019-05-21 22:30:00,1.358923,4.305,14.33
2019-05-21 23:00:00,1.518617,4.093,19.37
2019-05-21 23:30:00,1.336034,4.132,20.08
2019-05-22 00:00:00,1.395479,4.262,21.87
2019-05-22 00:30:00,1.447438,4.317,26.19
2019-05-22 01:00:00,1.549596,4.271,34.28
2019-05-22 01:30:00,1.578992,4.663,34.98
2019-05-22 02:00:00,1.762216,4.881,35.86
2019-05-22 02:30:00,2.009145,4.71,38.79
2019-05-22 03:00:00,6.514517,4.508,34.29
2019-05-22 03:30:00,15.35232,4.301,40.83
2019-05-22 04:00:00,21.91747,3.37,24.1
2019-05-22 04:30:00,41.33696,1.526,357.3
2019-05-22 05:00:00,97.17469,1.797,339.2
2019-05-22 05:30:00,132.3067,1.109,287.3
2019-05-22 06:00:00,160.9717,2.299,307.9
2019-05-22 06:30:00,191.1065,3.576,324.8
2019-05-22 07:00:00,211.8258,3.828,330.1
2019-05-22 07:30:00,227.0889,4.555,329.7
2019-05-22 08:00:00,232.2989,4.829,333.6
2019-05-22 08:30:00,246.2344,4.602,335.7
2019-05-22 09:00:00,265.6454,5.237,333.1
2019-05-22 09:30:00,272.8179,5.451,332.9
2019-05-22 10:00:00,273.6158,5.908,333.4
2019-05-22 10:30:00,268.7083,5.786,338.5
2019-05-22 11:00:00,256.8057,5.334,350.7
2019-05-22 11:30:00,248.4794,5.479,354.1
2019-05-22 12:00:00,233.8804,5.404,358.8
2019-05-22 12:30:00,215.0234,5.47,356.7
2019-05-22 13:00:00,200.1452,5.534,351.3
2019-05-22 13:30:00,176.6561,4.917,350.1
2019-05-22 14:00:00,152.2941,4.595,354.5
2019-05-22 14:30:00,124.818,4.022,6.803
2019-05-22 15:00:00,94.43742,3.554,11.09
2019-05-22 15:30:00,66.23051,3.5,15.75
2019-05-22 16:00:00,37.92054,3.501,9.22
2019-05-22 16:30:00,12.12938,3.227,15.93
2019-05-22 17:00:00,2.655856,3.637,30.69
2019-05-22 17:30:00,2.077,4.625,43.01
2019-05-22 18:00:00,1.907426,4.695,42.64
2019-05-22 18:30:00,1.917111,3.099,37.18
2019-05-22 19:00:00,2.442932,2.411,38.42
2019-05-22 19:30:00,2.24654,3.268,31.31
2019-05-22 20:00:00,2.167925,3.461,36.06
2019-05-22 20:30:00,2.126574,2.99,41.23
2019-05-22 21:00:00,2.37405,2.124,50.98
2019-05-22 21:30:00,2.173051,1.616,42.96
2019-05-22 22:00:00,2.151398,2.332,20.02
2019-05-22 22:30:00,1.530494,3.081,15.97
2019-05-22 23:00:00,1.680021,3.343,23.91
2019-05-22 23:30:00,1.583761,2.889,24.94
2019-05-23 00:00:00,1.493436,2.139,7.047
2019-05-23 00:30:00,1.784747,1.218,348.6
2019-05-23 01:00:00,2.04979,2.131,11.29
2019-05-23 01:30:00,1.631732,2.609,21.06
2019-05-23 02:00:00,1.535288,2.996,17.68
2019-05-23 02:30:00,1.373749,2.18,1.215
2019-05-23 03:00:00,6.555528,0.99,336.8
2019-05-23 03:30:00,23.152,0.533,294
2019-05-23 04:00:00,47.64181,1.519,218.2
2019-05-23 04:30:00,75.04946,2.089,210.9
2019-05-23 05:00:00,102.4907,1.852,220.5
2019-05-23 05:30:00,130.4521,2.916,216.6
2019-05-23 06:00:00,158.102,2.591,237.2
2019-05-23 06:30:00,181.94,2.908,271.7
2019-05-23 07:00:00,205.5974,3.843,271.4
2019-05-23 07:30:00,225.2864,4.365,280
2019-05-23 08:00:00,246.4773,5.342,277.3
2019-05-23 08:30:00,209.7606,6.131,275.9
2019-05-23 09:00:00,221.5586,6.405,275.4
2019-05-23 09:30:00,270.7086,6.899,283.2
2019-05-23 10:00:00,283.0176,6.86,288.7
2019-05-23 10:30:00,247.5917,7.548,294.3
2019-05-23 11:00:00,220.4962,6.371,291.9
2019-05-23 11:30:00,245.7923,6.095,298.4
2019-05-23 12:00:00,244.243,7.534,298.8
2019-05-23 12:30:00,216.6258,7.177,297.8
2019-05-23 13:00:00,194.6391,7.892,294.3
2019-05-23 13:30:00,176.9056,7.586,296.3
2019-05-23 14:00:00,149.9478,6.787,302.3
2019-05-23 14:30:00,106.959,6.334,300.2
2019-05-23 15:00:00,89.18526,7.657,296.8
2019-05-23 15:30:00,46.68346,7.767,296.4
2019-05-23 16:00:00,17.1611,7.478,296
2019-05-23 16:30:00,7.88897,6.409,295.9
2019-05-23 17:00:00,1.557517,5.616,284.1
2019-05-23 17:30:00,1.177991,6.438,273.5
2019-05-23 18:00:00,0.9179459,7.548,271.5
2019-05-23 18:30:00,1.053928,5.968,271.1
2019-05-23 19:00:00,1.175711,5.399,272.2
2019-05-23 19:30:00,1.064461,5.191,272.5
2019-05-23 20:00:00,0.9289171,4.927,268.3
2019-05-23 20:30:00,1.238591,5.782,272.6
2019-05-23 21:00:00,0.8098468,5.644,266.9
2019-05-23 21:30:00,1.036508,6.311,271.6
2019-05-23 22:00:00,0.9363046,7.929,271.6
2019-05-23 22:30:00,0.8160343,7.049,271.1
2019-05-23 23:00:00,0.7939685,6.941,270.2
2019-05-23 23:30:00,0.8497406,7.177,268.5
2019-05-24 00:00:00,0.8404064,6.722,267.2
2019-05-24 00:30:00,0.8350179,6.58,268
2019-05-24 01:00:00,1.013789,7.994,271.5
2019-05-24 01:30:00,0.8124143,8.13,272.5
2019-05-24 02:00:00,0.7838883,7.912,271.5
2019-05-24 02:30:00,0.9116064,7.929,268.7
2019-05-24 03:00:00,4.287968,8.77,269.8
2019-05-24 03:30:00,20.77378,8.65,269.5
2019-05-24 04:00:00,47.65484,8.23,273.5
2019-05-24 04:30:00,84.30622,7.848,272.9
2019-05-24 05:00:00,106.599,7.382,273.5
2019-05-24 05:30:00,144.7299,7.777,274.3
2019-05-24 06:00:00,171.2729,7.415,279.3
2019-05-24 06:30:00,193.4579,8.53,276
2019-05-24 07:00:00,196.3888,9.41,280
2019-05-24 07:30:00,230.8425,7.922,284.4
2019-05-24 08:00:00,242.4128,7.933,284.8
2019-05-24 08:30:00,252.5401,8.54,285.6
2019-05-24 09:00:00,241.2194,8.52,280.9
2019-05-24 09:30:00,259.553,8.59,282.9
2019-05-24 10:00:00,231.1494,8.78,286.5
2019-05-24 10:30:00,257.8252,9.31,284.4
2019-05-24 11:00:00,218.1576,9.52,287
2019-05-24 11:30:00,179.0121,9.55,287
2019-05-24 12:00:00,173.0682,10.58,285.2
2019-05-24 12:30:00,160.1071,10.23,279.5
2019-05-24 13:00:00,191.4285,10.12,280.6
2019-05-24 13:30:00,162.1473,9.53,276.8
2019-05-24 14:00:00,148.3655,9.68,275.8
2019-05-24 14:30:00,135.5856,9.85,281.5
2019-05-24 15:00:00,108.8554,10.62,278
2019-05-24 15:30:00,72.27904,10.25,275.7
2019-05-24 16:00:00,53.37318,10.09,269.8
2019-05-24 16:30:00,14.90611,8.62,272.6
2019-05-24 17:00:00,2.032171,7.809,270.2
2019-05-24 17:30:00,1.439185,8.12,271.6
2019-05-24 18:00:00,1.246764,8.65,272.2
2019-05-24 18:30:00,1.200045,8.18,273.3
2019-05-24 19:00:00,1.189761,9.42,276.7
2019-05-24 19:30:00,1.079999,9.77,274.1
2019-05-24 20:00:00,1.057788,9.88,268.7
2019-05-24 20:30:00,1.064975,9.78,276.3
2019-05-24 21:00:00,1.081196,8.89,286.4
2019-05-24 21:30:00,1.039501,9.51,290
2019-05-24 22:00:00,1.175941,8.66,293.5
2019-05-24 22:30:00,1.081385,7.567,292.2
2019-05-24 23:00:00,1.341032,8.73,293.9
2019-05-24 23:30:00,1.215217,8.11,293.5
2019-05-25 00:00:00,1.043943,8.64,292.8
2019-05-25 00:30:00,1.013361,8.25,291.5
2019-05-25 01:00:00,0.9053105,8.58,291.1
2019-05-25 01:30:00,0.942327,7.356,290.1
2019-05-25 02:00:00,0.9203293,7.323,289
2019-05-25 02:30:00,1.085423,8.9,287.6
2019-05-25 03:00:00,3.620993,9.45,285.1
2019-05-25 03:30:00,15.42787,9.08,285.2
2019-05-25 04:00:00,23.9269,9.58,282.9
2019-05-25 04:30:00,28.4182,9.33,271.9
2019-05-25 05:00:00,104.6621,9.9,272
2019-05-25 05:30:00,157.0414,9.76,267.8
2019-05-25 06:00:00,186.649,10.7,269.3
2019-05-25 06:30:00,199.8682,10.47,270.4
2019-05-25 07:00:00,222.4586,10.01,268.1
2019-05-25 07:30:00,236.7977,10.28,265
2019-05-25 08:00:00,253.0606,9.14,266.9
2019-05-25 08:30:00,250.6329,9.01,267.5
2019-05-25 09:00:00,275.4948,9.15,269.4
2019-05-25 09:30:00,278.7278,9.46,268.6
2019-05-25 10:00:00,278.8394,9.87,270.5
2019-05-25 10:30:00,274.7509,8.55,273.5
2019-05-25 11:00:00,267.5871,8.39,276.4
2019-05-25 11:30:00,256.2772,8.31,277.4
2019-05-25 12:00:00,238.7295,7.791,275.2
2019-05-25 12:30:00,222.5884,7.442,285.2
2019-05-25 13:00:00,204.8474,7.594,284.2
2019-05-25 13:30:00,183.5152,7.079,290.3
2019-05-25 14:00:00,160.3656,7.006,294.8
2019-05-25 14:30:00,133.3691,6.349,297.9
2019-05-25 15:00:00,106.8973,6.649,297.3
2019-05-25 15:30:00,82.01051,6.473,294.2
2019-05-25 16:00:00,60.21398,5.801,292.1
2019-05-25 16:30:00,33.17261,6.39,291.8
2019-05-25 17:00:00,5.710551,6.235,289.4
2019-05-25 17:30:00,1.822055,6.105,287.4
2019-05-25 18:00:00,1.597253,6.036,283.8
2019-05-25 18:30:00,1.659523,5.882,288.1
2019-05-25 19:00:00,1.763321,5.164,284.8
2019-05-25 19:30:00,1.806261,4.807,277.9
2019-05-25 20:00:00,1.787036,4.451,272.4
2019-05-25 20:30:00,1.852126,4.856,274.1
2019-05-25 21:00:00,1.743683,5.439,279.5
2019-05-25 21:30:00,1.760193,5.691,280.3
2019-05-25 22:00:00,1.740198,5.612,281.1
2019-05-25 22:30:00,1.58448,6.012,278.1
2019-05-25 23:00:00,1.598976,6.303,281.5
2019-05-25 23:30:00,1.454557,7.001,283.5
2019-05-26 00:00:00,1.413953,7.544,284.2
2019-05-26 00:30:00,1.334801,7.458,283.3
2019-05-26 01:00:00,1.496289,6.403,279.6
2019-05-26 01:30:00,1.435248,6.786,284.1
2019-05-26 02:00:00,1.479474,6.281,281.8
2019-05-26 02:30:00,1.995456,5.666,278.3
2019-05-26 03:00:00,21.10076,5.347,270.8
2019-05-26 03:30:00,53.97344,5.45,275.2
2019-05-26 04:00:00,67.99875,4.805,275.4
2019-05-26 04:30:00,95.71652,4.094,268.1
2019-05-26 05:00:00,125.284,4.098,262.3
2019-05-26 05:30:00,156.3923,5.08,265.2
2019-05-26 06:00:00,181.7714,4.778,277.8
2019-05-26 06:30:00,205.7196,5.31,266.2
2019-05-26 07:00:00,225.7026,4.249,273
2019-05-26 07:30:00,244.5277,4.669,288.2
2019-05-26 08:00:00,260.8383,3.941,289
2019-05-26 08:30:00,274,3.824,285.7
2019-05-26 09:00:00,283.8052,3.844,291.7
2019-05-26 09:30:00,288.7463,3.514,304.4
2019-05-26 10:00:00,286.6085,2.633,314.8
2019-05-26 10:30:00,281.5435,1.896,297.5
2019-05-26 11:00:00,269.5127,1.831,318.8
2019-05-26 11:30:00,256.2271,2.698,346.9
2019-05-26 12:00:00,243.1692,2.39,301.4
2019-05-26 12:30:00,228.7925,2.883,305.8
2019-05-26 13:00:00,208.2875,2.189,334.8
2019-05-26 13:30:00,184.657,2.102,326.9
2019-05-26 14:00:00,146.4293,1.566,324.4
2019-05-26 14:30:00,104.1309,2.067,279.1
2019-05-26 15:00:00,67.56258,2.693,295.4
2019-05-26 15:30:00,73.47482,2.874,281.5
2019-05-26 16:00:00,26.30283,2.83,277.2
2019-05-26 16:30:00,7.124438,2.897,259.7
2019-05-26 17:00:00,3.121362,3.252,256.7
2019-05-26 17:30:00,1.749447,3.975,269.3
2019-05-26 18:00:00,1.841084,3.617,279.7
2019-05-26 18:30:00,1.825622,2.824,279.4
2019-05-26 19:00:00,1.939582,2.232,260.5
2019-05-26 19:30:00,1.327321,2.105,236.5
2019-05-26 20:00:00,1.55168,2.532,231.3
2019-05-26 20:30:00,1.874463,2.349,257.6
2019-05-26 21:00:00,1.527718,2.286,229.2
2019-05-26 21:30:00,1.831889,2.277,227.7
2019-05-26 22:00:00,1.812041,2.182,232.8
2019-05-26 22:30:00,1.315641,2.704,217
2019-05-26 23:00:00,1.643465,2.077,236.3
2019-05-26 23:30:00,1.337038,2.189,244.3
2019-05-27 00:00:00,1.259008,3.123,211.4
2019-05-27 00:30:00,1.286079,2.695,219.3
2019-05-27 01:00:00,1.105875,2.981,218.4
2019-05-27 01:30:00,1.214118,3.041,217.1
2019-05-27 02:00:00,1.401848,3.419,212.4
2019-05-27 02:30:00,1.999436,3.591,217.3
2019-05-27 03:00:00,13.88917,3.571,225.4
2019-05-27 03:30:00,27.15026,4.143,232.1
2019-05-27 04:00:00,66.84487,4.41,239.7
2019-05-27 04:30:00,78.49677,4.563,235.2
2019-05-27 05:00:00,108.3146,4.175,234.8
2019-05-27 05:30:00,153.4613,3.332,236.7
2019-05-27 06:00:00,176.2655,2.971,242.6
2019-05-27 06:30:00,198.4417,3.157,252.2
2019-05-27 07:00:00,217.0918,1.966,275.2
2019-05-27 07:30:00,235.9735,2.384,276.1
2019-05-27 08:00:00,251.1514,1.985,289.8
2019-05-27 08:30:00,261.7893,1.746,278.5
2019-05-27 09:00:00,275.6642,2.771,254.2
2019-05-27 09:30:00,283.0322,2.933,257.7
2019-05-27 10:00:00,282.8333,2.619,266.2
2019-05-27 10:30:00,275.7322,2.31,259.8
2019-05-27 11:00:00,264.4384,2.943,259.7
2019-05-27 11:30:00,252.232,2.355,259.5
2019-05-27 12:00:00,232.1411,1.944,306.6
2019-05-27 12:30:00,216.317,2.779,349.5
2019-05-27 13:00:00,199.0129,2.302,343.3
2019-05-27 13:30:00,177.8376,2.518,333.2
2019-05-27 14:00:00,154.5001,2.005,345.7
2019-05-27 14:30:00,127.7096,1.133,28.08
2019-05-27 15:00:00,98.94086,0.727,51.54
2019-05-27 15:30:00,71.74453,2.381,162.5
2019-05-27 16:00:00,56.66277,3.943,160
2019-05-27 16:30:00,27.08603,3.519,185.1
2019-05-27 17:00:00,4.769681,2.903,194.1
2019-05-27 17:30:00,1.989892,3.639,183.9
2019-05-27 18:00:00,1.808876,3.957,179.1
2019-05-27 18:30:00,1.486989,4.12,190.4
2019-05-27 19:00:00,1.522261,4.028,213.5
2019-05-27 19:30:00,1.858241,4.616,199.8
2019-05-27 20:00:00,1.462177,4.978,197.5
2019-05-27 20:30:00,1.706593,4.459,212.1
2019-05-27 21:00:00,1.735075,4.537,207.2
2019-05-27 21:30:00,1.77707,4.279,204.1
2019-05-27 22:00:00,1.772514,4.302,201.5
2019-05-27 22:30:00,1.234469,4.132,207.6
2019-05-27 23:00:00,1.721145,4.531,204.5
2019-05-27 23:30:00,1.374177,5.124,200.2
2019-05-28 00:00:00,1.423091,5.203,204.5
2019-05-28 00:30:00,1.449039,4.66,201.4
2019-05-28 01:00:00,1.428589,4.869,209.3
2019-05-28 01:30:00,1.498445,5.051,205.9
2019-05-28 02:00:00,1.518936,5.252,208.1
2019-05-28 02:30:00,1.928801,4.934,207.2
