TOA5,CR1000,CR1000,29101,CR1000.Std.32.03,CPU:Mzaar_MTO_2018_2019_modif2_200219.cr1,38694,Table_MTO_MZAAR,,,,,,,,,,,,,,,,,
2019-05-05 05:30:00,3503,12.98,10.82,9.18,501.332,129.2718,1.641,263.2,14.59,774.6,-10,-10,-10,0.348,246,0.355,1885,20.01,3.185,13.07,0.034,0.041,13.82,0.08
2019-05-05 06:00:00,3504,13.13,11.51,16.54,614.1663,154.8309,1.683,248.6,30.66,774.6,-10,-10,-10,0.349,239,0.356,1885,20,3.283,13.22,0.047,0.041,14.23,0.092
2019-05-05 06:30:00,3505,13.4,11.57,6.518,570.6329,143.528,1.002,249.8,31.28,774.8,-10,-10,-10,0.349,241,0.357,1885,20,2.695,13.47,0.087,0.04,14.92,0.129
2019-05-05 07:00:00,3506,13.63,13.47,12.43,733.7076,182.6251,0.573,246.2,25.69,775,-10,-10,-10,0.349,243,0.357,1885,19.99,1.862,13.7,0.094,0.04,16.95,0.127
2019-05-05 07:30:00,3507,13.61,12.51,5.4,841.2666,206.547,1.047,215.3,19.88,775.1,-10,-10,-10,0.349,242,0.357,1885,19.99,2.303,13.69,0.069,0.04,18.74,0.093
2019-05-05 08:00:00,3508,13.61,13.39,8.47,941.8946,230.0991,1.405,232.6,20.6,775.3,-10,-10,-10,0.348,250,0.356,1885,19.99,2.989,13.69,0.074,0.04,19.55,0.09
2019-05-05 08:30:00,3509,13.61,13.33,5.426,985.6166,245.0324,1.385,210.5,43.75,775.5,-10,-10,-10,0.346,285,0.355,1885,19.99,2.646,13.69,0.073,0.044,19.73,0.092
2019-05-05 09:00:00,3510,13.59,15.17,11.37,1007.758,247.4553,0.566,233.9,35.36,775.6,-10,-10,-10,0.349,243,0.359,1885,19.99,2.107,13.67,0.068,0.04,19.32,0.086
2019-05-05 09:30:00,3511,13.23,15.64,15.53,1022.838,256.3144,1.281,265.8,63.8,775.5,-10,-10,-10,0.348,249,0.357,1885,19.98,4.018,13.31,0.317,0.075,16.34,0.382
2019-05-05 10:00:00,3512,13.57,14.47,21.26,1021.953,259.5888,1.911,250.8,42.34,775.4,-10,-10,-10,0.349,243,0.358,1885,19.98,3.577,13.65,0.081,0.04,19.63,0.094
2019-05-05 10:30:00,3513,13.6,15.08,20.02,1003.473,254.6515,1.482,320.2,59.88,775.4,-10,-10,-10,0.348,252,0.358,1885,19.99,3.822,13.68,0.078,0.047,19.39,0.1
2019-05-05 11:00:00,3514,13.64,15.3,26.64,970.6153,244.9139,1.45,245.6,32.69,775.3,-10,-10,-10,0.346,289,0.355,1885,19.99,2.744,13.72,0.081,0.04,19.28,0.096
2019-05-05 11:30:00,3515,13.67,15.13,33.09,921.949,230.6777,1.375,272,29.94,775.3,-10,-10,-10,0.349,245,0.359,1885,19.99,2.45,13.75,0.081,0.04,19.21,0.097
2019-05-05 12:00:00,3516,13.68,15.21,32.19,858.4567,216.0269,1.451,241.4,26,775.1,-10,-10,-10,0.348,279,0.358,1885,19.99,2.695,13.76,0.079,0.04,19.3,0.095
2019-05-05 12:30:00,3517,13.68,15.29,41.35,785.8904,203.2816,1.931,271.5,15.43,775,-10,-10,-10,0.338,355,0.347,1885,19.99,4.067,13.76,0.076,0.04,19.29,0.093
2019-05-05 13:00:00,3518,13.68,14.29,38.23,702.1741,188.1882,2.744,259.1,22.54,774.9,-10,-10,-10,0.344,283,0.353,1885,19.99,4.557,13.76,0.073,0.04,19.61,0.089
2019-05-05 13:30:00,3519,13.68,13.99,40.38,600.0075,166.4577,2.416,232.3,12.58,775,-10,-10,-10,0.345,275,0.353,1885,19.99,4.214,13.76,0.069,0.04,19.89,0.085
2019-05-05 14:00:00,3520,13.64,13.29,39.82,494.0767,143.7143,2.515,227.2,7.438,775,-10,-10,-10,0.348,249,0.357,1885,19.99,4.312,13.73,0.061,0.04,17.47,0.095
2019-05-05 14:30:00,3521,13.6,12.65,44.96,385.5969,117.8549,3.182,227.8,9.72,775.1,-10,-10,-10,0.345,278,0.353,1885,19.99,4.802,13.68,0.051,0.04,17.82,0.081
2019-05-05 15:00:00,3522,13.52,12.91,47.66,276.7963,93.48578,3.872,238.4,12.13,775.2,-10,-10,-10,0.345,299,0.353,1885,19.99,5.978,13.6,0.045,0.04,16.9,0.078
2019-05-05 15:30:00,3523,13.44,12.22,48.11,162.4753,65.3823,3.428,237.5,13.41,775.4,-10,-10,-10,0.347,256,0.354,1885,20,4.949,13.52,0.029,0.04,16.01,0.065
2019-05-05 16:00:00,3524,13.24,10.51,54.18,59.22817,29.45568,3.87,209.4,10.47,775.5,-10,-10,-10,0.35,249,0.356,1885,20,5.831,13.33,-0.007,0.04,14.02,0.036
2019-05-05 16:30:00,3525,13.02,9.18,54.28,4.076409,3.553452,4.289,200.2,6.447,775.6,-10,-10,-10,0.35,249,0.356,1885,20,6.027,13.12,-0.044,0.045,11.74,0.001
2019-05-05 17:00:00,3526,12.96,9.39,48.28,0,1.796522,5.101,210.6,10.49,775.6,-10,-10,-10,0.35,248,0.356,1885,20.01,7.448,13.05,-0.04,0.041,2.52,0
2019-05-05 17:30:00,3527,12.93,9.89,40.06,0,1.201172,6.027,215.5,7.058,775.6,-10,-10,-10,0.348,243,0.354,1885,20.01,8.23,13.02,-0.04,0.041,0.259,0
2019-05-05 18:00:00,3528,12.91,10.13,31.88,0,1.182649,6.986,210,6.109,775.5,-10,-10,-10,0.348,243,0.355,1885,20.01,9.75,13,-0.04,0.041,0.091,0
2019-05-05 18:30:00,3529,12.9,10.71,25.91,0,0.9131917,7.492,211.8,8.15,775.6,-10,-10,-10,0.348,242,0.355,1885,20.01,11.17,12.98,-0.04,0.041,0.06,0
2019-05-05 19:00:00,3530,12.89,10.89,25.5,0,0.9526029,7.564,212.9,8.1,775.7,-10,-10,-10,0.349,234,0.356,1885,20.01,10.88,12.97,-0.04,0.041,0.052,0
2019-05-05 19:30:00,3531,12.88,10.76,24.64,0,1.001082,7.59,217.3,7.944,775.6,-10,-10,-10,0.35,224,0.357,1885,20.01,10.14,12.96,-0.04,0.041,0.049,0
2019-05-05 20:00:00,3532,12.87,11.22,29.91,0,0.7803994,8.26,231.4,8.26,775.7,-10,-10,-10,0.35,224,0.357,1885,20,12.15,12.95,-0.04,0.041,0.046,0
2019-05-05 20:30:00,3533,12.86,11.97,23.64,0,0.7327054,9.51,235.3,4.457,775.4,-10,-10,-10,0.352,212,0.36,1885,20,11.91,12.94,-0.04,0.041,0.044,0
2019-05-05 21:00:00,3534,12.85,12.69,22.86,0,0.5085931,10.87,235.7,3.61,775.1,-10,-10,-10,0.352,212,0.36,1885,20,13.52,12.93,-0.04,0.041,0.044,0
2019-05-05 21:30:00,3535,12.84,12.71,21.65,0,0.3817416,11.13,234.2,4.046,775,-10,-10,-10,0.35,229,0.358,1885,20,15.39,12.92,-0.04,0.041,0.044,0
2019-05-05 22:00:00,3536,12.83,12.52,23.8,0,0.5060298,10.36,235.3,4.032,774.9,-10,-10,-10,0.351,217,0.359,1885,20,12.84,12.91,-0.04,0.041,0.043,0
2019-05-05 22:30:00,3537,12.82,12.38,22.19,0,0.7352427,9.85,240.1,6.679,774.8,-10,-10,-10,0.35,228,0.358,1885,20,14.06,12.9,-0.04,0.041,0.043,0
2019-05-05 23:00:00,3538,12.81,12.9,22.48,0,0.7455813,9.91,248.1,8.21,774.6,-10,-10,-10,0.349,233,0.357,1885,20,13.43,12.89,-0.04,0.041,0.043,0
2019-05-05 23:30:00,3539,12.8,11.85,28.96,0,0.7506262,8.73,239.5,7.686,774.5,-10,-10,-10,0.35,228,0.357,1885,20,12.69,12.88,-0.04,0.041,0.042,0
2019-05-06 00:00:00,3540,12.79,11.25,22.52,0.01249236,1.280549,8.84,238.3,10.06,774.4,-10,-10,-10,0.351,218,0.359,1885,20,13.28,12.87,-0.04,0.041,0.042,0
2019-05-06 00:30:00,3541,12.77,10.84,29.3,0,0.7343724,8.21,235.7,8.46,774.4,0.352,210,0.358,0.352,211,0.358,1885,20,12.94,12.85,-0.045,0.046,0.042,0
2019-05-06 01:00:00,3542,12.77,9.73,28.88,0.04997765,0.9992287,7.729,228.1,7.436,774.1,0.352,210,0.358,0.352,210,0.359,1885,20,12.01,12.85,-0.04,0.041,0.042,0
2019-05-06 01:30:00,3543,12.76,10.54,23.06,0.001785039,0.8360067,7.75,225.3,10.13,774,0.352,210,0.358,0.351,218,0.359,1885,20,12.79,12.84,-0.04,0.041,0.042,0
2019-05-06 02:00:00,3544,12.75,10.76,28.83,0.04819848,0.8561819,7.304,220.3,8.49,773.9,-10,-10,-10,0.348,239,0.355,1885,20,10.58,12.82,-0.04,0.041,0.043,0
2019-05-06 02:30:00,3545,12.74,10.6,33.51,0.02320574,0.8356409,7.181,220.9,9.64,773.9,-10,-10,-10,0.348,239,0.354,1885,20,10.34,12.82,-0.04,0.041,0.512,0
2019-05-06 03:00:00,3546,12.73,10.32,31.47,8.556871,3.896983,7.126,221.1,9.16,774,-10,-10,-10,0.348,239,0.355,1885,20,9.36,12.81,-0.039,0.041,10.06,0.001
2019-05-06 03:30:00,3547,12.75,10.7,34.18,66.6735,24.15861,7.554,225.2,7.835,774,-10,-10,-10,0.349,234,0.356,1885,20,10.68,12.83,-0.025,0.041,13.2,0.018
2019-05-06 04:00:00,3548,12.82,11.25,31.37,154.5541,48.30296,7.581,219,8.39,774.1,-10,-10,-10,0.349,236,0.356,1885,20,10.14,12.9,0.005,0.041,13.34,0.05
2019-05-06 04:30:00,3549,12.87,11.43,31.96,128.044,36.51501,7.574,221.1,8.96,774.1,-10,-10,-10,0.348,242,0.355,1885,20,10.68,12.96,0.003,0.041,13.44,0.048
2019-05-06 05:00:00,3550,13.06,11.49,36.44,359.7787,97.53951,6.769,228.4,8.76,774.2,-10,-10,-10,0.351,223,0.358,1885,20,10.83,13.15,0.064,0.041,14.52,0.106
2019-05-06 05:30:00,3551,13.31,13.56,26.54,484.2508,131.0305,7.188,242.7,12.13,774.3,-10,-10,-10,0.352,214,0.362,1885,20,11.07,13.4,0.082,0.04,14.74,0.124
2019-05-06 06:00:00,3552,13.41,13.48,31.11,457.5091,120.8553,5.823,235.3,13.02,774.2,-10,-10,-10,0.352,212,0.361,1885,19.99,8.82,13.49,0.052,0.04,14.22,0.098
2019-05-06 06:30:00,3553,13.41,13.44,32.97,705.7274,182.258,5.953,232.3,10.35,774.3,-10,-10,-10,0.349,242,0.358,1885,19.99,10.24,13.48,0.057,0.04,14.3,0.103
2019-05-06 07:00:00,3554,13.64,15.05,30.08,722.993,187.7927,6.546,247.9,13.24,774.3,-10,-10,-10,0.348,270,0.358,1885,19.99,11.17,13.71,0.106,0.04,17.2,0.134
2019-05-06 07:30:00,3555,13.68,16.07,29.75,838.5767,214.3443,7.107,256.4,12.75,774.2,-10,-10,-10,0.349,240,0.359,1885,19.99,12.3,13.76,0.086,0.04,18.93,0.104
2019-05-06 08:00:00,3556,13.65,16.22,30.22,957.4081,243.6933,7.299,257,15.5,774.3,-10,-10,-10,0.351,224,0.361,1885,19.98,11.42,13.73,0.077,0.04,19.53,0.093
2019-05-06 08:30:00,3557,13.63,16.06,29.38,734.1547,190.4675,7.207,255.7,12.19,774.4,-10,-10,-10,0.352,214,0.362,1885,19.98,13.08,13.72,0.076,0.045,19.1,0.101
2019-05-06 09:00:00,3558,13.64,16.13,30.68,946.1292,245.7023,7.375,261.2,13.35,774.3,-10,-10,-10,0.349,244,0.359,1885,19.98,13.23,13.73,0.076,0.04,19.94,0.09
2019-05-06 09:30:00,3559,13.38,16.33,33.02,951.8165,250.8853,6.855,265.1,12.79,774.4,-10,-10,-10,0.349,243,0.359,1885,19.98,11.61,13.47,0.293,0.075,17.52,0.339
2019-05-06 10:00:00,3560,13.64,15.44,38.53,459.2751,122.1257,6.207,270.2,12.51,774.4,-10,-10,-10,0.347,275,0.356,1885,19.99,10.49,13.72,0.082,0.04,18.71,0.104
2019-05-06 10:30:00,3561,13.56,14.28,41.03,191.2824,50.25981,4.799,264.1,17.2,774.4,-10,-10,-10,0.349,255,0.358,1885,19.99,8.28,13.64,0.056,0.048,14.46,0.111
2019-05-06 11:00:00,3562,13.63,14.29,28.76,202.1866,53.72708,8.16,258.4,11.9,774.2,-10,-10,-10,0.346,268,0.355,1885,19.99,15.48,13.71,0.066,0.04,15.75,0.105
2019-05-06 11:30:00,3563,13.62,14.3,34.55,181.5202,47.36203,9.92,263.9,11.76,774.2,-10,-10,-10,0.347,266,0.356,1885,19.99,18.72,13.7,0.059,0.04,15.08,0.102
2019-05-06 12:00:00,3564,13.45,13.98,36.44,122.0135,32.53421,7.566,254.4,13.87,774.2,-10,-10,-10,0.346,281,0.355,1885,19.99,13.77,13.53,0.026,0.04,13.94,0.073
2019-05-06 12:30:00,3565,13.52,14.13,38.78,167.3537,44.56742,9.33,260.5,12.51,773.9,-10,-10,-10,0.345,293,0.354,1885,19.99,16.27,13.6,0.04,0.04,14.97,0.082
2019-05-06 13:00:00,3566,13.4,13.81,33.98,131.2396,34.70097,9.54,254,14.23,773.9,-10,-10,-10,0.349,254,0.358,1885,20,14.6,13.48,0.027,0.04,14.04,0.073
2019-05-06 13:30:00,3567,13.25,13.81,38.38,85.65585,23.16059,10.02,260.1,17.56,773.5,-10,-10,-10,0.346,283,0.355,1885,20,22.83,13.34,0.005,0.041,13.64,0.05
2019-05-06 14:00:00,3568,13.24,13.75,36.35,89.82898,24.5516,11.42,264.7,15.09,773.2,-10,-10,-10,0.348,260,0.357,1885,19.98,21.46,13.33,0.011,0.033,13.67,0.048
2019-05-06 14:30:00,3569,13.2,13.79,33.42,71.74403,19.86762,9.43,261.1,17.07,773,-10,-10,-10,0.348,260,0.357,1885,19.98,18.82,13.29,0.003,0.031,13.68,0.037
2019-05-06 15:00:00,3570,13.09,13.1,37.26,40.19788,11.23392,9.82,259.7,19.58,773.1,-10,-10,-10,0.349,260,0.357,1885,19.99,21.81,13.18,-0.012,0.032,13.49,0.022
2019-05-06 15:30:00,3571,13.33,13.46,33.7,141.3197,46.73185,9.76,257,16.73,772.7,-10,-10,-10,0.349,259,0.357,1885,19.98,18.96,13.41,0.046,0.032,15.27,0.077
2019-05-06 16:00:00,3572,13.2,13.44,34.4,47.89003,15.52604,10.94,250.6,14.19,772.1,-10,-10,-10,0.35,254,0.359,1885,19.98,17.44,13.29,-0.006,0.031,13.6,0.028
2019-05-06 16:30:00,3573,13.02,12.76,38.82,11.56421,6.288239,10.92,245.2,9.86,772.2,-10,-10,-10,0.35,252,0.358,1885,19.99,16.9,13.12,-0.03,0.036,13.18,0.007
2019-05-06 17:00:00,3574,12.96,12.13,27.46,0.05103967,1.005895,12.47,242.9,6.67,772.2,-10,-10,-10,0.349,259,0.357,1885,19.99,17.98,13.05,-0.031,0.032,4.144,0
2019-05-06 17:30:00,3575,12.94,12,31.64,0,0.8110706,12.03,244.5,7.492,772.4,-10,-10,-10,0.35,253,0.357,1885,19.99,17.3,13.02,-0.031,0.031,0.325,0
2019-05-06 18:00:00,3576,12.92,10.96,40.2,0,0.7996943,10.25,245.4,7.271,772.6,-10,-10,-10,0.347,280,0.353,1885,19.99,13.72,13.01,-0.031,0.031,0.096,0
2019-05-06 18:30:00,3577,12.91,8.99,42.81,0,0.6298524,13.02,240.5,6.948,772.5,-10,-10,-10,0.35,252,0.355,1885,20,17.44,12.99,-0.032,0.032,0.057,0
2019-05-06 19:00:00,3578,12.89,8.61,47.48,0,0.8303609,14.45,244.4,7.206,772.2,-10,-10,-10,0.35,251,0.355,1885,19.99,20.14,12.98,-0.032,0.032,0.049,0
2019-05-06 19:30:00,3579,12.89,8.06,46.33,0.00267795,0.9347461,13.02,240.5,6.843,772.3,-10,-10,-10,0.35,252,0.355,1885,20,19.65,12.97,-0.031,0.031,0.046,0
2019-05-06 20:00:00,3580,12.88,8.24,45.43,0,1.072103,13.01,243.6,6.24,772.1,-10,-10,-10,0.35,252,0.355,1885,20,17.84,12.96,-0.031,0.031,0.044,0
2019-05-06 20:30:00,3581,12.87,8.57,47.32,0,0.9721518,13.02,243.2,7.361,771.9,-10,-10,-10,0.349,260,0.355,1885,20,17.89,12.95,-0.031,0.031,0.043,0
2019-05-06 21:00:00,3582,12.86,8.69,35.29,0,0.9374365,12.11,240.9,6.905,771.7,-10,-10,-10,0.35,250,0.355,1885,19.99,17.05,12.94,-0.03,0.031,0.043,0
2019-05-06 21:30:00,3583,12.85,9.45,15.05,0,1.220518,11.19,242.5,6.413,771.5,-10,-10,-10,0.352,235,0.358,1885,20,15.78,12.93,-0.03,0.031,0.042,0
2019-05-06 22:00:00,3584,12.84,9.17,13.48,0,1.07745,11.61,243.6,6.288,771.2,-10,-10,-10,0.353,222,0.359,1885,20,16.56,12.92,-0.031,0.031,0.042,0
2019-05-06 22:30:00,3585,12.83,8.58,13.55,0,0.9956348,10.67,241.6,6.338,771,-10,-10,-10,0.352,224,0.357,1885,20,16.22,12.91,-0.031,0.032,0.042,0
2019-05-06 23:00:00,3586,12.82,8.26,15.38,0,0.9389632,11.28,241.6,6.953,770.7,-10,-10,-10,0.354,214,0.359,1885,19.99,15.73,12.9,-0.031,0.031,0.042,0
2019-05-06 23:30:00,3587,12.81,8.32,14.6,0,1.167581,11.88,241.2,6.559,770.6,-10,-10,-10,0.353,219,0.358,1885,20,16.81,12.89,-0.031,0.032,0.042,0
2019-05-07 00:00:00,3588,12.8,8.29,15.58,0,1.12882,13.16,244.1,6.984,770.5,-10,-10,-10,0.354,215,0.359,1885,20,18.38,12.88,-0.031,0.032,0.042,0
2019-05-07 00:30:00,3589,12.78,7.843,13.49,0,1.115726,12.33,242.7,5.794,770.4,-10,-10,-10,0.354,214,0.359,1885,20,17.35,12.86,-0.036,0.036,0.042,0
2019-05-07 01:00:00,3590,12.78,7.826,15.83,0,0.9582272,12.07,242.9,5.851,770.2,-10,-10,-10,0.354,213,0.359,1885,20,16.71,12.86,-0.031,0.032,0.042,0
2019-05-07 01:30:00,3591,12.77,7.507,14.04,0,0.9566585,11.41,243.1,5.987,770.2,-10,-10,-10,0.353,220,0.358,1885,20,14.6,12.85,-0.031,0.032,0.042,0
2019-05-07 02:00:00,3592,12.76,7.067,16.94,0,1.143655,12.48,243.8,5.337,770.2,-10,-10,-10,0.354,214,0.358,1885,20,16.76,12.84,-0.031,0.032,0.042,0
2019-05-07 02:30:00,3593,12.75,7.029,14.47,0,1.066622,12.85,245.5,6.991,770.2,-10,-10,-10,0.353,218,0.358,1885,19.99,19.7,12.83,-0.031,0.032,0.933,0
2019-05-07 03:00:00,3594,12.74,6.988,13.54,13.31909,9.570366,11.62,253.8,8.99,770.3,-10,-10,-10,0.354,214,0.358,1885,20,16.56,12.82,-0.03,0.032,11.04,0.002
2019-05-07 03:30:00,3595,12.76,6.642,14.46,104.6878,44.88164,10.42,249.7,6.985,770.5,-10,-10,-10,0.353,218,0.357,1885,19.99,14.41,12.84,-0.016,0.032,13.07,0.017
2019-05-07 04:00:00,3596,12.82,6.781,15.68,222.2605,70.04472,9.17,253.2,9.3,770.6,-10,-10,-10,0.354,214,0.358,1885,19.99,14.16,12.9,-0.001,0.032,13.33,0.034
2019-05-07 04:30:00,3597,12.88,6.486,16.15,338.8619,87.83266,6.802,257.7,9.19,770.9,-10,-10,-10,0.351,241,0.355,1885,20,10.05,12.96,0.01,0.031,13.37,0.045
2019-05-07 05:00:00,3598,12.93,6.798,19.67,460.9031,119.1792,5.653,260.8,8.29,771,-10,-10,-10,0.35,248,0.354,1885,20,8.18,13.01,0.01,0.04,13.57,0.054
2019-05-07 05:30:00,3599,12.97,7.429,17,582.978,154.7414,5.268,263.3,9.39,770.9,-10,-10,-10,0.349,258,0.354,1885,19.99,7.203,13.06,0.015,0.04,13.48,0.06
2019-05-07 06:00:00,3600,13.02,7.957,11.67,686.8303,179.3559,4.933,262.5,8.05,771.1,-10,-10,-10,0.349,260,0.354,1885,19.99,6.811,13.11,0.018,0.04,13.64,0.063
2019-05-07 06:30:00,3601,13.09,8.69,12.93,781.1448,202.813,4.636,266,8.42,771.3,-10,-10,-10,0.345,315,0.351,1885,19.99,6.272,13.18,0.028,0.04,13.89,0.073
2019-05-07 07:00:00,3602,13.42,8.96,11.58,867.7428,224.4895,5.203,265.3,9.2,771.4,-10,-10,-10,0.347,304,0.353,1885,19.99,7.546,13.49,0.091,0.039,15.52,0.128
2019-05-07 07:30:00,3603,13.77,9.25,14.11,943.8902,243.3551,4.912,265.9,9.07,771.4,-10,-10,-10,0.35,251,0.356,1885,19.99,7.448,13.86,0.089,0.039,18.67,0.113
2019-05-07 08:00:00,3604,13.75,9.65,12.63,1006.438,260.1627,4.795,269.8,7.26,771.4,-10,-10,-10,0.345,317,0.351,1885,19.98,6.321,13.84,0.063,0.039,20.07,0.08
2019-05-07 08:30:00,3605,13.75,10.08,8.04,1054.927,274.3392,4.994,269.2,6.831,771.3,-10,-10,-10,0.348,274,0.354,1885,19.98,7.056,13.84,0.061,0.044,20.18,0.081
2019-05-07 09:00:00,3606,13.75,10.36,13.29,1087.259,284.8993,4.355,269.2,7.552,771.3,-10,-10,-10,0.347,265,0.354,1885,19.98,6.125,13.84,0.059,0.04,20.2,0.076
2019-05-07 09:30:00,3607,13.34,10.92,19.31,1100.902,292.1205,4.108,268.9,8.16,771.2,-10,-10,-10,0.35,257,0.357,1885,19.98,5.537,13.43,0.335,0.076,16.82,0.39
2019-05-07 10:00:00,3608,13.71,10.62,14.61,1096.499,291.0263,3.406,272.7,11.25,771.1,-10,-10,-10,0.349,263,0.356,1885,19.98,5.586,13.8,0.061,0.039,20,0.078
2019-05-07 10:30:00,3609,13.71,11.78,25.24,1079.005,287.5351,2.968,262.4,20.2,771.1,-10,-10,-10,0.344,285,0.352,1885,19.98,6.272,13.8,0.056,0.047,19.87,0.081
2019-05-07 11:00:00,3610,13.73,12.14,31.57,1042.04,274.4486,3.068,279.1,17.42,770.9,-10,-10,-10,0.346,284,0.352,1884,19.98,5.488,13.81,0.056,0.04,19.79,0.075
2019-05-07 11:30:00,3611,13.76,10.42,21.24,990.941,259.5242,3.129,269.1,20.29,771,-10,-10,-10,0.346,290,0.353,1884,19.98,5.831,13.85,0.058,0.039,19.89,0.076
2019-05-07 12:00:00,3612,13.79,10.16,16.37,931.6325,248.0595,4.496,261.6,12.26,770.9,-10,-10,-10,0.348,250,0.354,1884,19.98,6.713,13.88,0.056,0.039,20.14,0.074
2019-05-07 12:30:00,3613,13.79,10.22,13.94,856.4124,234.5691,5.232,267.8,10.39,770.7,-10,-10,-10,0.346,283,0.352,1885,19.98,7.546,13.88,0.053,0.04,20.28,0.071
2019-05-07 13:00:00,3614,13.79,10,16.67,766.3937,214.8799,4.732,268.9,10.3,770.7,-10,-10,-10,0.35,254,0.356,1885,19.98,7.301,13.88,0.05,0.04,20.32,0.069
2019-05-07 13:30:00,3615,13.79,9.95,17.27,662.3954,192.551,4.724,269.7,7.799,770.5,-10,-10,-10,0.347,282,0.353,1885,19.98,7.056,13.88,0.047,0.04,20.32,0.067
2019-05-07 14:00:00,3616,13.68,9.61,21.93,554.5786,168.7105,4.77,273,6.588,770.3,-10,-10,-10,0.349,255,0.355,1885,19.98,6.811,13.77,0.033,0.04,18.36,0.064
2019-05-07 14:30:00,3617,13.57,9.11,16.59,442.8924,141.6573,5.781,268,9.8,770.2,-10,-10,-10,0.343,311,0.349,1885,19.98,9.11,13.66,0.027,0.04,17.79,0.059
2019-05-07 15:00:00,3618,13.49,8.82,16.49,328.813,115.3625,5.819,266.7,10.48,770.1,-10,-10,-10,0.347,281,0.352,1885,19.98,9.85,13.58,0.02,0.04,17.01,0.054
2019-05-07 15:30:00,3619,13.35,8.25,19.14,213.6847,91.17155,6.536,256,10.12,770,-10,-10,-10,0.345,291,0.35,1885,19.98,9.46,13.44,0.005,0.04,15,0.045
2019-05-07 16:00:00,3620,13.2,7.451,15.49,103.3977,63.27266,8.61,250.9,8.28,769.8,-10,-10,-10,0.35,250,0.355,1885,19.99,12.45,13.29,-0.01,0.04,13.99,0.031
2019-05-07 16:30:00,3621,13.04,6.794,10.85,19.535,23.4971,9.03,250.6,8.55,769.7,-10,-10,-10,0.353,224,0.357,1885,19.99,12.05,13.13,-0.033,0.044,13.37,0.012
2019-05-07 17:00:00,3622,12.97,6.429,13.79,0,1.777276,8.18,257.3,10.55,769.8,-10,-10,-10,0.352,228,0.356,1885,19.99,12.1,13.06,-0.031,0.032,5.109,0
2019-05-07 17:30:00,3623,12.94,6.222,14.28,0,1.411759,9.1,263.1,9.34,769.7,-10,-10,-10,0.353,222,0.357,1885,19.99,13.08,13.02,-0.031,0.031,0.393,0
2019-05-07 18:00:00,3624,12.92,5.932,11.63,0,1.472977,8,256.4,9.22,769.7,-10,-10,-10,0.352,234,0.356,1885,19.99,12.74,13,-0.03,0.031,0.115,0
2019-05-07 18:30:00,3625,12.9,6.105,7.91,0,1.570412,8.06,251.3,8.06,769.8,-10,-10,-10,0.352,234,0.356,1885,19.99,11.81,12.98,-0.03,0.031,0.066,0
2019-05-07 19:00:00,3626,12.89,6.549,8.33,0,1.550934,8.54,250.1,7.537,769.7,-10,-10,-10,0.35,248,0.354,1885,19.99,11.71,12.97,-0.031,0.032,0.054,0
2019-05-07 19:30:00,3627,12.88,5.913,47.25,0,1.196446,8.04,252.6,9.29,769.7,-10,-10,-10,0.35,248,0.352,1885,19.99,11.81,12.96,-0.031,0.031,0.051,0
2019-05-07 20:00:00,3628,12.86,1.466,62.02,0,1.005709,9.04,245.8,8.54,769.5,1.895,199.6,1.899,1.893,199,1.901,1885,19.99,13.38,12.94,-0.031,0.032,0.046,0
2019-05-07 20:30:00,3629,12.85,2.556,63.95,0,1.420674,8.18,258.8,12.1,769.2,1.893,201.8,1.902,0.348,280,0.349,1885,20,11.91,12.93,-0.031,0.031,0.044,0
2019-05-07 21:00:00,3630,12.84,0.406,83.2,0,0.9162378,8.52,255,11.09,769,1.9,197,1.9,1.898,212,1.899,1885,20,13.33,12.92,-0.031,0.031,0.043,0
2019-05-07 21:30:00,3631,12.82,-0.361,92.7,0,1.098845,8.38,255.6,15.1,768.8,1.902,197.5,1.901,1.908,188,1.902,1885,20,12.84,12.9,-0.03,0.031,0.042,0
2019-05-07 22:00:00,3632,12.81,-0.76,97.8,0.01697397,0.6696043,9.05,265.3,8.83,768.8,1.905,195.4,1.902,1.908,180,1.908,1885,20,12.45,12.89,-0.03,0.031,0.041,0
2019-05-07 22:30:00,3633,12.8,0.011,99.9,0.01387755,0.0845884,9.81,264.3,8.81,768.3,1.904,196.2,1.904,1.902,209,1.902,1885,20,14.41,12.87,-0.03,0.031,0.042,0
2019-05-07 23:00:00,3634,12.78,-0.816,100,0.01018431,0.6070048,9.04,270.4,8.51,768,1.905,196,1.902,1.907,210,1.902,1885,20,13.52,12.86,-0.03,0.031,0.042,0
2019-05-07 23:30:00,3635,12.77,-1.878,100,0.0009529257,0.6680486,8.36,272.2,7.318,767.9,1.91,194.3,1.903,1.908,213,1.902,1885,20,10.73,12.85,-0.03,0.031,0.041,0
2019-05-08 00:00:00,3636,12.75,-1.237,100,0.03127114,0.1739533,7.538,272.1,8.38,767.8,1.909,194.1,1.905,1.909,200,1.904,1885,20,11.42,12.83,-0.03,0.031,0.041,0
2019-05-08 00:30:00,3637,12.72,-1.198,100,0.01161544,0.2137214,8.62,272.9,7.953,767.6,1.909,190,1.905,1.909,179,1.905,1885,20,13.28,12.8,-0.035,0.036,0.041,0
2019-05-08 01:00:00,3638,12.72,-0.92,100,0.008935118,0.2202238,9.98,264.7,9.37,767.3,1.909,192.3,1.906,0.341,471,0.34,1885,20.01,14.31,12.8,-0.031,0.032,0.041,0
